Continent,Region/Country,Variable,Year,Quantity
America,Antigua and Barbuda,Imports,2015.0,13.0
America,Antigua and Barbuda,Production,2015.0,0.0
America,Antigua and Barbuda,Consumption,2016.0,21.0
America,Antigua and Barbuda,Exports,2016.0,0.0
America,Antigua and Barbuda,Imports,2016.0,28.0
America,Antigua and Barbuda,Production,2016.0,0.0
America,Antigua and Barbuda,Consumption,2017.0,25.0
America,Antigua and Barbuda,Exports,2017.0,0.0
America,Antigua and Barbuda,Imports,2017.0,23.0
America,Antigua and Barbuda,Production,2017.0,0.0
America,Antigua and Barbuda,Consumption,2018.0,24.0
America,Antigua and Barbuda,Exports,2018.0,0.0
America,Antigua and Barbuda,Imports,2018.0,25.0
America,Antigua and Barbuda,Production,2018.0,0.0
America,Antigua and Barbuda,Consumption,2019.0,20.0
America,Antigua and Barbuda,Exports,2019.0,0.0
America,Antigua and Barbuda,Imports,2019.0,15.0
America,Antigua and Barbuda,Production,2019.0,0.0
America,Antigua and Barbuda,Consumption,2020.0,15.0
America,Antigua and Barbuda,Exports,2020.0,0.0
America,Antigua and Barbuda,Imports,2020.0,15.0
America,Antigua and Barbuda,Production,2020.0,0.0
America,Antigua and Barbuda,Consumption,2021.0,15.0
America,Antigua and Barbuda,Exports,2021.0,0.0
America,Antigua and Barbuda,Imports,2021.0,15.0
America,Antigua and Barbuda,Production,2021.0,0.0
America,Antigua and Barbuda,Consumption,2022.0,15.0
America,Antigua and Barbuda,Exports,2022.0,0.0
America,Antigua and Barbuda,Imports,2022.0,20.0
America,Antigua and Barbuda,Production,2022.0,0.0
America,Argentina,Consumption,1995.0,13888.0
America,Argentina,Exports,1995.0,1970.0
America,Argentina,Imports,1995.0,51.0
America,Argentina,Production,1995.0,16443.0
America,Argentina,Consumption,1996.0,13365.0
America,Argentina,Exports,1996.0,1120.0
America,Argentina,Imports,1996.0,44.0
America,Argentina,Production,1996.0,12681.0
America,Argentina,Consumption,1997.0,13390.0
America,Argentina,Exports,1997.0,1205.0
America,Argentina,Imports,1997.0,75.0
America,Argentina,Production,1997.0,13500.0
America,Argentina,Consumption,1998.0,12683.0
America,Argentina,Exports,1998.0,1089.0
America,Argentina,Imports,1998.0,87.0
America,Argentina,Production,1998.0,12673.0
America,Argentina,Consumption,1999.0,12567.0
America,Argentina,Exports,1999.0,880.0
America,Argentina,Imports,1999.0,97.0
America,Argentina,Production,1999.0,15888.0
America,Argentina,Consumption,2000.0,12491.0
America,Argentina,Exports,2000.0,843.0
America,Argentina,Imports,2000.0,59.0
America,Argentina,Production,2000.0,12537.0
America,Argentina,Consumption,2001.0,12036.0
America,Argentina,Exports,2001.0,882.0
America,Argentina,Imports,2001.0,65.0
America,Argentina,Production,2001.0,15835.0
America,Argentina,Consumption,2002.0,11988.0
America,Argentina,Exports,2002.0,1234.0
America,Argentina,Imports,2002.0,2.0
America,Argentina,Production,2002.0,12695.0
America,Argentina,Consumption,2003.0,12338.0
America,Argentina,Exports,2003.0,1852.0
America,Argentina,Imports,2003.0,2.0
America,Argentina,Production,2003.0,13225.0
America,Argentina,Consumption,2004.0,11113.0
America,Argentina,Exports,2004.0,1553.0
America,Argentina,Imports,2004.0,2.0
America,Argentina,Production,2004.0,15464.0
America,Argentina,Consumption,2005.0,10972.0
America,Argentina,Exports,2005.0,2148.0
America,Argentina,Imports,2005.0,3.0
America,Argentina,Production,2005.0,15222.0
America,Argentina,Consumption,2006.0,11103.0
America,Argentina,Exports,2006.0,2934.0
America,Argentina,Imports,2006.0,2.0
America,Argentina,Production,2006.0,15396.0
America,Argentina,Consumption,2007.0,11166.0
America,Argentina,Exports,2007.0,3598.0
America,Argentina,Imports,2007.0,4.0
America,Argentina,Production,2007.0,15046.0
America,Argentina,Consumption,2008.0,10677.0
America,Argentina,Exports,2008.0,4141.0
America,Argentina,Imports,2008.0,4.0
America,Argentina,Production,2008.0,14676.0
America,Argentina,Consumption,2009.0,10342.0
America,Argentina,Exports,2009.0,2830.0
America,Argentina,Imports,2009.0,113.0
America,Argentina,Production,2009.0,12135.0
America,Argentina,Consumption,2010.0,9753.0
America,Argentina,Exports,2010.0,2744.0
America,Argentina,Imports,2010.0,288.0
America,Argentina,Production,2010.0,16250.0
America,Argentina,Consumption,2011.0,9809.0
America,Argentina,Exports,2011.0,3115.0
America,Argentina,Imports,2011.0,74.0
America,Argentina,Production,2011.0,15473.0
America,Argentina,Consumption,2012.0,10051.0
America,Argentina,Exports,2012.0,3656.0
America,Argentina,Imports,2012.0,6.0
America,Argentina,Production,2012.0,11778.0
America,Argentina,Consumption,2013.0,10352.0
America,Argentina,Exports,2013.0,3150.0
America,Argentina,Imports,2013.0,7.0
America,Argentina,Production,2013.0,14984.0
America,Argentina,Consumption,2014.0,9938.0
America,Argentina,Exports,2014.0,2626.0
America,Argentina,Imports,2014.0,3.0
America,Argentina,Production,2014.0,15197.0
America,Argentina,Consumption,2015.0,10269.0
America,Argentina,Exports,2015.0,2675.0
America,Argentina,Imports,2015.0,5.0
America,Argentina,Production,2015.0,13362.0
America,Argentina,Consumption,2016.0,9416.0
America,Argentina,Exports,2016.0,2598.0
America,Argentina,Imports,2016.0,93.0
America,Argentina,Production,2016.0,9447.0
America,Argentina,Consumption,2017.0,8925.0
America,Argentina,Exports,2017.0,2233.0
America,Argentina,Imports,2017.0,810.0
America,Argentina,Production,2017.0,11821.0
America,Argentina,Consumption,2018.0,8396.0
America,Argentina,Exports,2018.0,2754.0
America,Argentina,Imports,2018.0,26.0
America,Argentina,Production,2018.0,14522.0
America,Argentina,Consumption,2019.0,8532.0
America,Argentina,Exports,2019.0,3123.0
America,Argentina,Imports,2019.0,2.0
America,Argentina,Production,2019.0,13019.0
America,Argentina,Consumption,2020.0,9430.0
America,Argentina,Exports,2020.0,3949.0
America,Argentina,Imports,2020.0,3.0
America,Argentina,Production,2020.0,10796.0
America,Argentina,Consumption,2021.0,8381.0
America,Argentina,Exports,2021.0,3345.0
America,Argentina,Imports,2021.0,2.0
America,Argentina,Production,2021.0,12482.0
America,Argentina,Consumption,2022.0,8276.0
America,Argentina,Exports,2022.0,2660.0
America,Argentina,Imports,2022.0,6.0
America,Argentina,Production,2022.0,11451.0
Asia,Armenia,Consumption,1995.0,104.0
Asia,Armenia,Exports,1995.0,2.0
Asia,Armenia,Imports,1995.0,3.0
Asia,Armenia,Production,1995.0,104.0
Asia,Armenia,Consumption,1996.0,80.0
Asia,Armenia,Exports,1996.0,4.0
Asia,Armenia,Imports,1996.0,8.0
Asia,Armenia,Production,1996.0,78.0
Asia,Armenia,Consumption,1997.0,44.0
Asia,Armenia,Exports,1997.0,9.0
Asia,Armenia,Imports,1997.0,6.0
Asia,Armenia,Production,1997.0,49.0
Asia,Armenia,Consumption,1998.0,20.0
Asia,Armenia,Exports,1998.0,8.0
Asia,Armenia,Imports,1998.0,1.0
Asia,Armenia,Production,1998.0,24.0
Asia,Armenia,Consumption,1999.0,56.0
Asia,Armenia,Exports,1999.0,2.0
Asia,Armenia,Imports,1999.0,1.0
Asia,Armenia,Production,1999.0,56.0
Asia,Armenia,Consumption,2000.0,38.0
Asia,Armenia,Exports,2000.0,5.0
Asia,Armenia,Imports,2000.0,0.0
Asia,Armenia,Production,2000.0,42.0
Asia,Armenia,Consumption,2001.0,54.0
Asia,Armenia,Exports,2001.0,16.0
Asia,Armenia,Imports,2001.0,1.0
Asia,Armenia,Production,2001.0,70.0
Asia,Armenia,Consumption,2002.0,41.0
Asia,Armenia,Exports,2002.0,6.0
Asia,Armenia,Imports,2002.0,1.0
Asia,Armenia,Production,2002.0,46.0
Asia,Armenia,Consumption,2003.0,24.0
Asia,Armenia,Exports,2003.0,3.0
Asia,Armenia,Imports,2003.0,0.0
Asia,Armenia,Production,2003.0,27.0
Asia,Armenia,Consumption,2004.0,65.0
Asia,Armenia,Exports,2004.0,4.0
Asia,Armenia,Imports,2004.0,1.0
Asia,Armenia,Production,2004.0,68.0
Asia,Armenia,Consumption,2005.0,70.0
Asia,Armenia,Exports,2005.0,5.0
Asia,Armenia,Imports,2005.0,2.0
Asia,Armenia,Production,2005.0,73.0
Asia,Armenia,Consumption,2006.0,42.0
Asia,Armenia,Exports,2006.0,4.0
Asia,Armenia,Imports,2006.0,2.0
Asia,Armenia,Production,2006.0,44.0
Asia,Armenia,Consumption,2007.0,36.0
Asia,Armenia,Exports,2007.0,9.0
Asia,Armenia,Imports,2007.0,2.0
Asia,Armenia,Production,2007.0,42.0
Asia,Armenia,Consumption,2008.0,35.0
Asia,Armenia,Exports,2008.0,5.0
Asia,Armenia,Imports,2008.0,2.0
Asia,Armenia,Production,2008.0,38.0
Asia,Armenia,Consumption,2009.0,43.0
Asia,Armenia,Exports,2009.0,5.0
Asia,Armenia,Imports,2009.0,1.0
Asia,Armenia,Production,2009.0,47.0
Asia,Armenia,Consumption,2010.0,47.0
Asia,Armenia,Exports,2010.0,9.0
Asia,Armenia,Imports,2010.0,5.0
Asia,Armenia,Production,2010.0,59.0
Asia,Armenia,Consumption,2011.0,61.0
Asia,Armenia,Exports,2011.0,7.0
Asia,Armenia,Imports,2011.0,6.0
Asia,Armenia,Production,2011.0,62.0
Asia,Armenia,Consumption,2012.0,49.0
Asia,Armenia,Exports,2012.0,12.0
Asia,Armenia,Imports,2012.0,4.0
Asia,Armenia,Production,2012.0,58.0
Asia,Armenia,Consumption,2013.0,54.0
Asia,Armenia,Exports,2013.0,14.0
Asia,Armenia,Imports,2013.0,4.0
Asia,Armenia,Production,2013.0,64.0
Asia,Armenia,Consumption,2014.0,42.0
Asia,Armenia,Exports,2014.0,21.0
Asia,Armenia,Imports,2014.0,3.0
Asia,Armenia,Production,2014.0,68.0
Asia,Armenia,Consumption,2015.0,43.0
Asia,Armenia,Exports,2015.0,14.0
Asia,Armenia,Imports,2015.0,4.0
Asia,Armenia,Production,2015.0,66.0
Asia,Armenia,Consumption,2016.0,59.0
Asia,Armenia,Exports,2016.0,18.0
Asia,Armenia,Imports,2016.0,3.0
Asia,Armenia,Production,2016.0,75.0
Asia,Armenia,Consumption,2017.0,74.0
Asia,Armenia,Exports,2017.0,27.0
Asia,Armenia,Imports,2017.0,5.0
Asia,Armenia,Production,2017.0,97.0
Asia,Armenia,Consumption,2018.0,65.0
Asia,Armenia,Exports,2018.0,25.0
Asia,Armenia,Imports,2018.0,4.0
Asia,Armenia,Production,2018.0,96.0
Asia,Armenia,Consumption,2019.0,86.0
Asia,Armenia,Exports,2019.0,28.0
Asia,Armenia,Imports,2019.0,5.0
Asia,Armenia,Production,2019.0,123.0
Asia,Armenia,Consumption,2020.0,98.0
Asia,Armenia,Exports,2020.0,25.0
Asia,Armenia,Imports,2020.0,7.0
Asia,Armenia,Production,2020.0,110.0
Asia,Armenia,Consumption,2021.0,98.0
Asia,Armenia,Exports,2021.0,31.0
Asia,Armenia,Imports,2021.0,6.0
Asia,Armenia,Production,2021.0,137.0
Asia,Armenia,Consumption,2022.0,98.0
Asia,Armenia,Exports,2022.0,47.0
Asia,Armenia,Imports,2022.0,10.0
Asia,Armenia,Production,2022.0,126.0
America,Aruba,Exports,1995.0,0.0
America,Aruba,Imports,1995.0,12.0
America,Aruba,Production,1995.0,0.0
America,Aruba,Exports,1996.0,0.0
America,Aruba,Imports,1996.0,12.0
America,Aruba,Production,1996.0,0.0
America,Aruba,Exports,1997.0,0.0
America,Aruba,Imports,1997.0,9.0
America,Aruba,Production,1997.0,0.0
America,Aruba,Exports,1998.0,0.0
America,Aruba,Imports,1998.0,8.0
America,Aruba,Production,1998.0,0.0
America,Aruba,Exports,1999.0,0.0
America,Aruba,Imports,1999.0,14.0
America,Aruba,Production,1999.0,0.0
America,Aruba,Exports,2000.0,7.0
America,Aruba,Imports,2000.0,25.0
America,Aruba,Production,2000.0,0.0
America,Aruba,Exports,2001.0,6.0
America,Aruba,Imports,2001.0,18.0
America,Aruba,Production,2001.0,0.0
America,Aruba,Exports,2002.0,3.0
America,Aruba,Imports,2002.0,17.0
America,Aruba,Production,2002.0,0.0
America,Aruba,Exports,2003.0,1.0
America,Aruba,Imports,2003.0,18.0
America,Aruba,Production,2003.0,0.0
America,Aruba,Exports,2004.0,1.0
America,Aruba,Imports,2004.0,19.0
America,Aruba,Production,2004.0,0.0
America,Aruba,Exports,2005.0,1.0
America,Aruba,Imports,2005.0,22.0
America,Aruba,Production,2005.0,0.0
America,Aruba,Exports,2006.0,2.0
America,Aruba,Imports,2006.0,21.0
America,Aruba,Production,2006.0,0.0
America,Aruba,Exports,2007.0,1.0
America,Aruba,Imports,2007.0,22.0
America,Aruba,Production,2007.0,0.0
America,Aruba,Exports,2008.0,0.0
America,Aruba,Imports,2008.0,26.0
America,Aruba,Production,2008.0,0.0
America,Aruba,Exports,2009.0,1.0
America,Aruba,Imports,2009.0,22.0
America,Aruba,Production,2009.0,0.0
America,Aruba,Exports,2010.0,1.0
America,Aruba,Imports,2010.0,22.0
America,Aruba,Production,2010.0,0.0
America,Aruba,Exports,2011.0,3.0
America,Aruba,Imports,2011.0,30.0
America,Aruba,Production,2011.0,0.0
America,Aruba,Exports,2012.0,3.0
America,Aruba,Imports,2012.0,32.0
America,Aruba,Production,2012.0,0.0
America,Aruba,Exports,2013.0,4.0
America,Aruba,Imports,2013.0,30.0
America,Aruba,Production,2013.0,0.0
America,Aruba,Exports,2014.0,2.0
America,Aruba,Imports,2014.0,32.0
America,Aruba,Production,2014.0,0.0
America,Aruba,Exports,2015.0,1.0
America,Aruba,Imports,2015.0,34.0
America,Aruba,Production,2015.0,0.0
America,Aruba,Exports,2016.0,0.0
America,Aruba,Imports,2016.0,32.0
America,Aruba,Production,2016.0,0.0
America,Aruba,Exports,2017.0,2.0
America,Aruba,Imports,2017.0,34.0
America,Aruba,Production,2017.0,0.0
America,Aruba,Exports,2018.0,0.0
America,Aruba,Imports,2018.0,33.0
America,Aruba,Production,2018.0,0.0
America,Aruba,Exports,2019.0,0.0
America,Aruba,Imports,2019.0,36.0
America,Aruba,Production,2019.0,0.0
America,Aruba,Exports,2020.0,0.0
America,Aruba,Imports,2020.0,21.0
America,Aruba,Production,2020.0,0.0
America,Aruba,Exports,2021.0,0.0
America,Aruba,Imports,2021.0,30.0
America,Aruba,Production,2021.0,0.0
America,Aruba,Exports,2022.0,0.0
America,Aruba,Imports,2022.0,39.0
America,Aruba,Production,2022.0,0.0
Oceania,Australia,Consumption,1995.0,3275.0
Oceania,Australia,Exports,1995.0,1161.0
Oceania,Australia,Imports,1995.0,141.0
Oceania,Australia,Production,1995.0,5028.0
Oceania,Australia,Consumption,1996.0,3287.0
Oceania,Australia,Exports,1996.0,1477.0
Oceania,Australia,Imports,1996.0,141.0
Oceania,Australia,Production,1996.0,6734.0
Oceania,Australia,Consumption,1997.0,3472.0
Oceania,Australia,Exports,1997.0,1709.0
Oceania,Australia,Imports,1997.0,207.0
Oceania,Australia,Production,1997.0,6174.0
Oceania,Australia,Consumption,1998.0,3644.0
Oceania,Australia,Exports,1998.0,1983.0
Oceania,Australia,Imports,1998.0,284.0
Oceania,Australia,Production,1998.0,7415.0
Oceania,Australia,Consumption,1999.0,3726.0
Oceania,Australia,Exports,1999.0,2161.0
Oceania,Australia,Imports,1999.0,243.0
Oceania,Australia,Production,1999.0,8511.0
Oceania,Australia,Consumption,2000.0,3899.0
Oceania,Australia,Exports,2000.0,3109.0
Oceania,Australia,Imports,2000.0,156.0
Oceania,Australia,Production,2000.0,8064.0
Oceania,Australia,Consumption,2001.0,3976.0
Oceania,Australia,Exports,2001.0,3750.0
Oceania,Australia,Imports,2001.0,125.0
Oceania,Australia,Production,2001.0,10731.0
Oceania,Australia,Consumption,2002.0,4007.0
Oceania,Australia,Exports,2002.0,4715.0
Oceania,Australia,Imports,2002.0,159.0
Oceania,Australia,Production,2002.0,12168.0
Oceania,Australia,Consumption,2003.0,4196.0
Oceania,Australia,Exports,2003.0,5365.0
Oceania,Australia,Imports,2003.0,222.0
Oceania,Australia,Production,2003.0,10835.0
Oceania,Australia,Consumption,2004.0,4361.0
Oceania,Australia,Exports,2004.0,6426.0
Oceania,Australia,Imports,2004.0,258.0
Oceania,Australia,Production,2004.0,14679.0
Oceania,Australia,Consumption,2005.0,4523.0
Oceania,Australia,Exports,2005.0,7019.0
Oceania,Australia,Imports,2005.0,221.0
Oceania,Australia,Production,2005.0,14301.0
Oceania,Australia,Consumption,2006.0,4769.0
Oceania,Australia,Exports,2006.0,7598.0
Oceania,Australia,Imports,2006.0,298.0
Oceania,Australia,Production,2006.0,14263.0
Oceania,Australia,Consumption,2007.0,4869.0
Oceania,Australia,Exports,2007.0,7862.0
Oceania,Australia,Imports,2007.0,348.0
Oceania,Australia,Production,2007.0,9620.0
Oceania,Australia,Consumption,2008.0,5043.0
Oceania,Australia,Exports,2008.0,6985.0
Oceania,Australia,Imports,2008.0,653.0
Oceania,Australia,Production,2008.0,12448.0
Oceania,Australia,Consumption,2009.0,5122.0
Oceania,Australia,Exports,2009.0,7719.0
Oceania,Australia,Imports,2009.0,622.0
Oceania,Australia,Production,2009.0,11784.0
Oceania,Australia,Consumption,2010.0,5389.0
Oceania,Australia,Exports,2010.0,7811.0
Oceania,Australia,Imports,2010.0,679.0
Oceania,Australia,Production,2010.0,11420.0
Oceania,Australia,Consumption,2011.0,5406.0
Oceania,Australia,Exports,2011.0,7011.0
Oceania,Australia,Imports,2011.0,676.0
Oceania,Australia,Production,2011.0,11180.0
Oceania,Australia,Consumption,2012.0,5420.0
Oceania,Australia,Exports,2012.0,7214.0
Oceania,Australia,Imports,2012.0,831.0
Oceania,Australia,Production,2012.0,12259.0
Oceania,Australia,Consumption,2013.0,5379.0
Oceania,Australia,Exports,2013.0,7111.0
Oceania,Australia,Imports,2013.0,830.0
Oceania,Australia,Production,2013.0,12310.0
Oceania,Australia,Consumption,2014.0,5418.0
Oceania,Australia,Exports,2014.0,7242.0
Oceania,Australia,Imports,2014.0,818.0
Oceania,Australia,Production,2014.0,11863.0
Oceania,Australia,Consumption,2015.0,5476.0
Oceania,Australia,Exports,2015.0,7435.0
Oceania,Australia,Imports,2015.0,914.0
Oceania,Australia,Production,2015.0,11912.0
Oceania,Australia,Consumption,2016.0,5380.0
Oceania,Australia,Exports,2016.0,7636.0
Oceania,Australia,Imports,2016.0,867.0
Oceania,Australia,Production,2016.0,13100.0
Oceania,Australia,Consumption,2017.0,5360.0
Oceania,Australia,Exports,2017.0,8176.0
Oceania,Australia,Imports,2017.0,928.0
Oceania,Australia,Production,2017.0,13690.0
Oceania,Australia,Consumption,2018.0,5272.0
Oceania,Australia,Exports,2018.0,8564.0
Oceania,Australia,Imports,2018.0,992.0
Oceania,Australia,Production,2018.0,12740.0
Oceania,Australia,Consumption,2019.0,5803.0
Oceania,Australia,Exports,2019.0,7477.0
Oceania,Australia,Imports,2019.0,1002.0
Oceania,Australia,Production,2019.0,11970.0
Oceania,Australia,Consumption,2020.0,5950.0
Oceania,Australia,Exports,2020.0,7616.0
Oceania,Australia,Imports,2020.0,1046.0
Oceania,Australia,Production,2020.0,10900.0
Oceania,Australia,Consumption,2021.0,5604.0
Oceania,Australia,Exports,2021.0,6314.0
Oceania,Australia,Imports,2021.0,1051.0
Oceania,Australia,Production,2021.0,14820.0
Oceania,Australia,Consumption,2022.0,5403.0
Oceania,Australia,Exports,2022.0,6396.0
Oceania,Australia,Imports,2022.0,1083.0
Oceania,Australia,Production,2022.0,13070.0
Europe,Austria,Consumption,1995.0,2545.0
Europe,Austria,Exports,1995.0,197.0
Europe,Austria,Imports,1995.0,237.0
Europe,Austria,Production,1995.0,2229.0
Europe,Austria,Consumption,1996.0,2420.0
Europe,Austria,Exports,1996.0,170.0
Europe,Austria,Imports,1996.0,248.0
Europe,Austria,Production,1996.0,2110.0
Europe,Austria,Consumption,1997.0,2498.0
Europe,Austria,Exports,1997.0,217.0
Europe,Austria,Imports,1997.0,518.0
Europe,Austria,Production,1997.0,1802.0
Europe,Austria,Consumption,1998.0,2478.0
Europe,Austria,Exports,1998.0,112.0
Europe,Austria,Imports,1998.0,314.0
Europe,Austria,Production,1998.0,2703.0
Europe,Austria,Consumption,1999.0,2505.0
Europe,Austria,Exports,1999.0,227.0
Europe,Austria,Imports,1999.0,565.0
Europe,Austria,Production,1999.0,2803.0
Europe,Austria,Consumption,2000.0,2477.0
Europe,Austria,Exports,2000.0,346.0
Europe,Austria,Imports,2000.0,506.0
Europe,Austria,Production,2000.0,2338.0
Europe,Austria,Consumption,2001.0,2291.0
Europe,Austria,Exports,2001.0,524.0
Europe,Austria,Imports,2001.0,582.0
Europe,Austria,Production,2001.0,2531.0
Europe,Austria,Consumption,2002.0,2403.0
Europe,Austria,Exports,2002.0,393.0
Europe,Austria,Imports,2002.0,617.0
Europe,Austria,Production,2002.0,2599.0
Europe,Austria,Consumption,2003.0,2383.0
Europe,Austria,Exports,2003.0,678.0
Europe,Austria,Imports,2003.0,404.0
Europe,Austria,Production,2003.0,2526.0
Europe,Austria,Consumption,2004.0,2400.0
Europe,Austria,Exports,2004.0,730.0
Europe,Austria,Imports,2004.0,646.0
Europe,Austria,Production,2004.0,2735.0
Europe,Austria,Consumption,2005.0,2400.0
Europe,Austria,Exports,2005.0,671.0
Europe,Austria,Imports,2005.0,706.0
Europe,Austria,Production,2005.0,2264.0
Europe,Austria,Consumption,2006.0,2450.0
Europe,Austria,Exports,2006.0,561.0
Europe,Austria,Imports,2006.0,674.0
Europe,Austria,Production,2006.0,2256.0
Europe,Austria,Consumption,2007.0,2450.0
Europe,Austria,Exports,2007.0,517.0
Europe,Austria,Imports,2007.0,765.0
Europe,Austria,Production,2007.0,2628.0
Europe,Austria,Consumption,2008.0,2400.0
Europe,Austria,Exports,2008.0,609.0
Europe,Austria,Imports,2008.0,633.0
Europe,Austria,Production,2008.0,2993.0
Europe,Austria,Consumption,2009.0,2400.0
Europe,Austria,Exports,2009.0,696.0
Europe,Austria,Imports,2009.0,626.0
Europe,Austria,Production,2009.0,2352.0
Europe,Austria,Consumption,2010.0,2400.0
Europe,Austria,Exports,2010.0,620.0
Europe,Austria,Imports,2010.0,748.0
Europe,Austria,Production,2010.0,1737.0
Europe,Austria,Consumption,2011.0,2542.0
Europe,Austria,Exports,2011.0,453.0
Europe,Austria,Imports,2011.0,920.0
Europe,Austria,Production,2011.0,2814.0
Europe,Austria,Consumption,2012.0,2652.0
Europe,Austria,Exports,2012.0,471.0
Europe,Austria,Imports,2012.0,776.0
Europe,Austria,Production,2012.0,2125.0
Europe,Austria,Consumption,2013.0,2803.0
Europe,Austria,Exports,2013.0,470.0
Europe,Austria,Imports,2013.0,784.0
Europe,Austria,Production,2013.0,2392.0
Europe,Austria,Consumption,2014.0,3001.0
Europe,Austria,Exports,2014.0,497.0
Europe,Austria,Imports,2014.0,781.0
Europe,Austria,Production,2014.0,1999.0
Europe,Austria,Consumption,2015.0,2375.0
Europe,Austria,Exports,2015.0,486.0
